Incident ID,# Killed,# Injured,Year
134044,1,3,2014
134052,2,3,2014
131697,1,3,2014
132897,0,4,2014
131998,4,4,2014
130933,0,4,2014
130232,1,6,2014
129730,0,5,2014
128871,2,3,2014
173109,1,3,2014
127045,0,6,2014
127381,2,2,2014
127413,0,5,2014
156828,0,4,2014
125028,1,3,2014
124146,0,4,2014
124131,0,5,2014
123891,3,1,2014
123008,0,4,2014
123666,0,4,2014
125863,0,4,2014
122136,1,5,2014
122612,1,3,2014
